-0,8571428571428568; 0,021753246753245747
-0,7329192546583836; 0,026439864483339903
-0,6086956521739135; 0,026581027667983648
-0,4875776397515539; 0,7221732072275566
-0,3664596273291929; 1,0132199322416717
-0,24534161490683193; 1,004266657255788
-0,1273291925465836; 0,995309853190288
-0,0031055900621126398; 0,9999964709203839
0,11801242236024656; 1,0001341050254098
0,2360248447204949; 0,9911773009599107
0,3602484472049685; 0,9867730095990979
0,4782608695652186; 0,15054347826086723
0,5993788819875787; 0,027953839638622746
0,7204968944099361; 0,028091473743647732
0,841614906832298; 0,03732001693958065
