0,6575425727993698; 1,2737656819386274
0,9947444694052696; 1,3693194917996652
1,2642313446485596; 1,430006096903242
1,5029335484445858; 1,4745504471844033
1,7109073599001974; 1,5061813219024214
1,9065673027769066; 1,5313552946914732
2,083812721892104; 1,5500726938463485
2,2549012067178484; 1,5655616420367409
2,4137321020715397; 1,57782246755744
2,5542160085919434; 1,5875012545550902
2,7129681131960437; 1,5952417891128068
2,8716864503360315; 1,6010450561149594
3,0181922212894476; 1,6062032238548374
3,182988701969301; 1,6107146508584909
3,3477626710064112; 1,613934566158435
3,5003128180355776; 1,6158636263442498
3,6467510540607715; 1,617147258973
3,7992786894471977; 1,6177848074551058
3,9579069800162263; 1,6184220276424213
4,110412103759913; 1,6177680644208177
4,262905971682228; 1,6164683453473594
4,42760114996975; 1,615167969684321
4,586184417253296; 1,6132221664642183
4,756991506544791; 1,6125672183582447
4,933865483554772; 1,6099746744019172
5,092448750838322; 1,6080288711818145
5,251032018121871; 1,6060830679617115
5,4096152854054225; 1,6041372647416088
5,568198552688967; 1,6021914615215058
5,714580509607314; 1,6002463148909827
5,879253176252094; 1,5976544275242353
6,031747044174407; 1,596354708450777
6,184229656275356; 1,594409233525464
6,336723524197671; 1,5931095144520058
6,489206136298616; 1,5911640395266928
6,647811915224901; 1,5905097480102992
6,80030578314722; 1,589210028936841
6,95890030625214; 1,5879099815685926
7,11750608517843; 1,587255690052199
7,27001120892211; 1,5866017268305952
7,440807042392233; 1,585301022872767
7,599412821318525; 1,5846467313563735
7,770208654788643; 1,5833460273985454
7,9349263447189; 1,5833371634392166
8,10574468983177; 1,5833279711850976
8,246059759031622; 1,5833204204049283
8,410777448961882; 1,5833115564455993
8,575483883070774; 1,5826569366344156
8,721888351631861; 1,582003301707602
8,886606041562116; 1,5819944377482729
9,039122421127171; 1,581986230378524
9,203840111057433; 1,581977366419195
9,36245714580509; 1,5819688307546562
9,52717483573535; 1,5819599667953272
9,679691215300412; 1,581951759425578
9,905426712878063; 1,582585368370204
